store_name,store_postal,product_name,persona,size_type,description,price_cad,unit,available,price_approximate,collection_date,needs_manual_review
Save-On-Foods Coquitlam,V3K 6Y3,Gochujang Paste,Korean,small,OOS - no gochujang paste available at this store,0,each,FALSE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Gochujang Paste,Korean,bulk,OOS - no gochujang paste available at this store,0,each,FALSE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Sesame Oil,Korean,small,Oi Toasted Sesame Oil 250ml,4.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Sesame Oil,Korean,bulk,LKK Pure Sesame Oil 443.6ml; spec 500ml - closest available,9.49,each,TRUE,FALSE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Kimchi,Korean,small,Hankook Kimchi 450g; spec 400g - closest available,8.99,each,TRUE,FALSE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Kimchi,Korean,bulk,Hankook Kimchi x2 est for 1kg; no 1kg pack at this store,17.98,each,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Dried Seaweed (Nori),Korean,small,WF Roasted Seaweed Sushi Nori 28g; spec 25g - closest available,3.99,each,TRUE,FALSE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Dried Seaweed (Nori),Korean,bulk,Jayone Roasted Seaweed Seasoned 24-pack ~100g total,13.79,each,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Ground Beef,Korean,small,WC Lean Ground Beef 454g; spec 500g - closest available,9.5,each,TRUE,FALSE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Ground Beef,Korean,bulk,WC Lean Ground Beef Fine Grind 1.36kg avg; spec 2kg - largest available,25.46,each,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Frozen Mackerel,Korean,small,OOS - no frozen mackerel available at this store,0,each,FALSE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Frozen Mackerel,Korean,bulk,OOS - no frozen mackerel available at this store,0,each,FALSE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Eggs Large,Korean,small,WF Large White Eggs 12pk,4.29,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Eggs Large,Korean,bulk,WF Large White Eggs 18pk,7.35,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Silken Tofu,Korean,small,Sunrise Soyganic Organic Soft Tofu 300g,2.49,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Silken Tofu,Korean,bulk,Sunrise Soyganic Organic Soft Tofu 300g x2 est; no 2-pack listing,4.98,each,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Bean Sprouts,Korean,small,Zimmerman Farm Bean Sprouts 227g; spec 340g - only size available,2.99,each,TRUE,FALSE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Bean Sprouts,Korean,bulk,Zimmerman Farm Bean Sprouts est 1kg @ $2.99/227g; no large bag,13.17,each,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Whole Wheat Bread,European,small,WF Whole Wheat Bread 570g,2.49,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Whole Wheat Bread,European,bulk,WF Whole Wheat Bread 570g x2 est; no 2-loaf pack listing,4.98,each,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Whole Milk,European,small,Dairyland 3.25% Milk 1L,3.25,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Whole Milk,European,bulk,Dairyland 3.25% Milk 4L,6.69,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Cheddar,European,small,WF Marble Cheddar Cheese 400g,7.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Cheddar,European,bulk,Value Priced Old Cheddar Block 820g; spec 1kg - closest available,14.99,each,TRUE,FALSE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Eggs Large,European,small,WF Large White Eggs 12pk,4.29,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Eggs Large,European,bulk,WF Large White Eggs 18pk,7.35,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Ground Beef,European,small,WC Lean Ground Beef 454g; spec 500g - closest available,9.5,each,TRUE,FALSE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Ground Beef,European,bulk,WC Lean Ground Beef Fine Grind 1.36kg avg; spec 2kg - largest available,25.46,each,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Russet Potatoes,European,small,Russet Potatoes 5lb bag,6.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Russet Potatoes,European,bulk,Russet Potatoes 10lb bag,8.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Carrots,European,small,Carrots Cello Bag 3lb,4.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Carrots,European,bulk,Carrots Orange 5lb Cello,7.49,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Olive Oil,European,small,WF Extra Virgin Olive Oil 500ml,11.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Olive Oil,European,bulk,WF Extra Virgin Olive Oil 1L; spec 2L - no 2L available at this store,16.99,each,TRUE,FALSE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Diced Tomatoes,European,small,Only Goodness Diced Tomatoes No Salt Added 796ml,2.39,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Diced Tomatoes,European,bulk,Only Goodness Diced Tomatoes 796ml x6 est; no 6-pack listing,14.34,each,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Greek Yogurt,European,small,WF Greek Style Yogurt 500g,4.5,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Greek Yogurt,European,bulk,OIKOS Greek Yogurt Plain 1.5kg,12.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Gold Seal Wild Pink Salmon,Indigenous,small,Gold Seal Wild Pink Salmon No Salt Added 213g,5.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Gold Seal Wild Pink Salmon,Indigenous,bulk,WF Wild Pacific Pink Salmon 418g (sub for 6-pack; no multi-pack available),8.69,each,TRUE,FALSE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Robin Hood All Purpose Flour,Indigenous,small,Robin Hood All Purpose Flour 1kg (spec 2kg; no 2kg available),4.99,each,TRUE,FALSE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Robin Hood All Purpose Flour,Indigenous,bulk,Robin Hood All Purpose Flour 10kg,22.49,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Wild Blueberries Frozen,Indigenous,small,Out of stock; only cultivated blueberries available,0,each,FALSE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Wild Blueberries Frozen,Indigenous,bulk,Out of stock; only cultivated blueberries available,0,each,FALSE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Ground Bison,Indigenous,small,Out of stock at this location,0,each,FALSE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Ground Bison,Indigenous,bulk,Out of stock at this location,0,each,FALSE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Russet Potatoes,Indigenous,small,Russet Potatoes 5lb Bag $6.99 (spec 3lb; no 3lb available),6.99,each,TRUE,FALSE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Russet Potatoes,Indigenous,bulk,Russet Potatoes 10lb Bag,8.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Whole Milk,Indigenous,small,Homo Whole Milk 1L,3.25,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Whole Milk,Indigenous,bulk,Homo Whole Milk 4L,6.69,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Eggs Large,Indigenous,small,Large Eggs 12pk,4.29,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Eggs Large,Indigenous,bulk,Large Eggs 18pk,7.35,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Pinto Beans Canned,Indigenous,small,Western Family Pinto Beans 540ml (3 for $5),1.67,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Pinto Beans Canned,Indigenous,bulk,WF Pinto Beans 540ml x6 est. $10.02 (no 6-pack listed; 6x$1.67),10.02,each,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Quaker Oats,Indigenous,small,Quaker Quick Oats 1kg,6.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Quaker Oats,Indigenous,bulk,Quaker Quick Oats 2.25kg,9.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Crisco All-Vegetable Shortening,Indigenous,small,Crisco All-Vegetable Shortening 454g,5.69,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Crisco All-Vegetable Shortening,Indigenous,bulk,Crisco 454g x3 est. $17.07 (no 1.36kg available; 3x$5.69),17.07,each,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Whole Wheat Bread,Others,small,Dempster's 100% Whole Wheat Bread 675g (spec 570g; no 570g available),4.79,each,TRUE,FALSE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Whole Wheat Bread,Others,bulk,Dempster's 100% Whole Wheat Bread 675g x2 est. $9.58 (no 2-loaf pack listed),9.58,each,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Whole Milk,Others,small,Homo Whole Milk 1L,3.25,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Whole Milk,Others,bulk,Homo Whole Milk 4L,6.69,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Eggs Large,Others,small,Large Eggs 12pk,4.29,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Eggs Large,Others,bulk,Large Eggs 18pk,7.35,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Chicken Breast Boneless Skinless,Others,small,Western Canadian B/S Chicken Breast Fresh 800g avg/ea (spec 1kg; variable weight),18.5,each,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Chicken Breast Boneless Skinless,Others,bulk,SOF B/S Chicken Breast Warehouse Pack 1.25kg avg/ea (spec 1.8kg; variable weight),19.26,each,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Russet Potatoes,Others,small,Russet Potatoes 5lb Bag,6.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Russet Potatoes,Others,bulk,Russet Potatoes 10lb Bag,8.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Carrots,Others,small,Carrots Cello Bag 3lb,4.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Carrots,Others,bulk,Carrots Orange 5lb Cello,7.49,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Black Beans Canned,Others,small,Western Family Black Beans 540ml,1.67,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Black Beans Canned,Others,bulk,WF Black Beans 540ml x6 est. $10.02 (no 6-pack; 6x$1.67; 12-pack=$22.79 avail),10.02,each,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Canola Oil,Others,small,Western Family Pure Canola Oil 946ml (spec 1L; 946ml closest available),5.79,each,TRUE,FALSE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Canola Oil,Others,bulk,Western Family Pure Canola Oil 3L,12.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Quaker Oats,Others,small,Quaker Quick Oats 1kg,6.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Quaker Oats,Others,bulk,Quaker Quick Oats 2.25kg,9.99,each,TRUE,FALSE,2026-05-17,FALSE
Save-On-Foods Coquitlam,V3K 6Y3,Bananas,Others,small,Bananas Yellow ~1kg est. $1.95 (~5 bananas x $0.39 avg/ea; sold individually),1.95,per_kg,TRUE,TRUE,2026-05-17,TRUE
Save-On-Foods Coquitlam,V3K 6Y3,Bananas,Others,bulk,Bananas Yellow ~3kg est. $5.85 (~15 bananas x $0.39 avg/ea; sold individually),5.85,per_kg,TRUE,TRUE,2026-05-17,TRUE
Walmart Surrey Downtown,V3R 0A1,Basmati Rice,South Asian,small,Great Value Basmati Rice 2kg,5.97,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Basmati Rice,South Asian,bulk,Tilda Pure Basmati Rice 10 LB (4.54kg),13.27,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Whole Wheat Atta,South Asian,small,Verka Chakki Atta 10lbs (4.54kg),9.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Whole Wheat Atta,South Asian,bulk,Aashirvaad Whole Wheat Atta 20lbs (9.07kg),22.48,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Toor Dal,South Asian,small,Sitara Split Pigeon Peas Toor 1.8kg,4.48,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Toor Dal,South Asian,bulk,Sitara Split Pigeon Peas Toor 1.8kg,4.48,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Whole Milk,South Asian,small,Dairyland 3.25% Milk 1L,3.04,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Whole Milk,South Asian,bulk,Dairyland 3.25% Homogenized Milk 4L,6.11,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Yellow Onions,South Asian,small,Yellow onions bagged 3lb bag,2.94,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Yellow Onions,South Asian,bulk,Onion yellow 4.54kg/10lb bag,8.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Roma Tomatoes,South Asian,small,Tomato Roma by weight ~1kg,4.2,per_kg,TRUE,TRUE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Roma Tomatoes,South Asian,bulk,Tomato Roma by weight ~3kg,4.2,per_kg,TRUE,TRUE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Chicken Thighs,South Asian,small,Prime Bone-in Chicken Thighs,13,per_kg,TRUE,TRUE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Chicken Thighs,South Asian,bulk,Lilydale Bone-In Chicken Thighs,8.8,per_kg,TRUE,TRUE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Balkan Yogurt,South Asian,small,Astro Original Balkan Style Plain Yogurt 750g,3.27,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Balkan Yogurt,South Asian,bulk,Olympic Organic Plain Yogurt 1.75kg,11.47,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Garlic,South Asian,small,Garlic Pack of 3 bulbs,0.88,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Garlic,South Asian,bulk,Garlic 1kg Bag,5.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Canola Oil,South Asian,small,Great Value Canola Oil 1L,3.98,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Canola Oil,South Asian,bulk,Great Value Canola Oil 2.79L,6.98,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Jasmine Rice,Chinese,small,Great Value Thai Jasmine Rice 2kg,4.98,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Jasmine Rice,Chinese,bulk,Delicious Kitchen Premium Jasmine Rice 8kg,19.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Bok Choy,Chinese,small,Bok Choy Baby 1lb bag,2.77,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Bok Choy,Chinese,bulk,Bok Choy by weight ~2kg,12.2,per_kg,TRUE,TRUE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Firm Tofu,Chinese,small,Sunrise Firm Tofu single,2.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Firm Tofu,Chinese,bulk,Sunrise Extra Firm Tofu,3.44,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Kikkoman Soy Sauce,Chinese,small,Kikkoman Soy Sauce 591mL,6.77,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Kikkoman Soy Sauce,Chinese,bulk,Kikkoman Soy Sauce 1.2L,12.47,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Silk Soy Milk,Chinese,small,Silk Soy Milk 946ml,2.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Silk Soy Milk,Chinese,bulk,Silk Soy Milk 1.89L,4.97,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Eggs Large,Chinese,small,Great Value Large 12 Eggs,4.21,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Eggs Large,Chinese,bulk,GoldEgg Golden D Large 18 Eggs,9.46,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Green Onions,Chinese,small,Green Onions not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Green Onions,Chinese,bulk,Green Onions not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Sesame Oil,Chinese,small,Kadoya Sesame Oil 327mL,6.97,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Sesame Oil,Chinese,bulk,Sesame Oil 1L not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Pork Shoulder,Chinese,small,Maple Leaf Pork Sirloin Cubes ~454g,13.58,each,TRUE,TRUE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Pork Shoulder,Chinese,bulk,Pork Shoulder 3kg not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Napa Cabbage,Chinese,small,Cabbage Napa singles avg,6.01,each,TRUE,TRUE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Napa Cabbage,Chinese,bulk,Napa Cabbage by weight ~3kg,11.7,per_kg,TRUE,TRUE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,White Rice,Filipino,small,Great Value Long Grain White Rice 2kg,4.98,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,White Rice,Filipino,bulk,Great Value Long Grain White Rice 8.1kg,12.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Frozen Tilapia,Filipino,small,Searay Tilapia 350g-550g,8.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Frozen Tilapia,Filipino,bulk,Catch Of The Day Tilapia Fillets 750g,12.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Yellow Onions,Filipino,small,Yellow onions bagged 3lb,2.94,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Yellow Onions,Filipino,bulk,Onion yellow 10lb bag,8.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Coconut Milk,Filipino,small,Delicious Kitchen Coconut Milk 400ml,1.57,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Coconut Milk,Filipino,bulk,Coconut Milk 6-pack not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Fish Sauce,Filipino,small,Blue Dragon Fish Sauce 150mL,2.77,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Fish Sauce,Filipino,bulk,Squid Brand Fish Sauce 727mL,3.27,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Pork Belly,Filipino,small,Maple Leaf Fresh Pork Belly Slices,22.59,each,TRUE,TRUE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Pork Belly,Filipino,bulk,Pork Belly 3kg not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Eggs Large,Filipino,small,Great Value Large 12 Eggs,4.21,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Eggs Large,Filipino,bulk,GoldEgg Golden D Large 18 Eggs,9.46,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Eggplant,Filipino,small,Eggplant by weight ~500g,2.7,per_kg,TRUE,TRUE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Eggplant,Filipino,bulk,Eggplant by weight ~2kg,10.8,per_kg,TRUE,TRUE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Garlic,Filipino,small,Garlic Pack of 3 bulbs,0.88,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Garlic,Filipino,bulk,Garlic 1kg Bag,5.97,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Cane Vinegar,Filipino,small,Marca Pina Cane Vinegar 1L,1.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Cane Vinegar,Filipino,bulk,Marca Pina Cane Vinegar 1L,1.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Short Grain Rice,Korean,small,Heiwa Short Grain Rice 4lb,7.08,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Short Grain Rice,Korean,bulk,Hakuro Premium Sushi Rice 6.8kg,18.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Kimchi,Korean,small,THE KIMCHI 800g,10.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Kimchi,Korean,bulk,Kimchi 5kg not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Gochujang,Korean,small,Gochujang not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Gochujang,Korean,bulk,Gochujang not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Bean Sprouts,Korean,small,Bean sprouts 1lb,1.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Bean Sprouts,Korean,bulk,Bean sprouts 1kg not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Ground Beef,Korean,small,Lean Ground Beef 450g,8.92,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Ground Beef,Korean,bulk,Value Size Lean Ground Beef 1.36kg,22.68,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Sesame Oil,Korean,small,Kadoya Sesame Oil 327mL,6.97,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Sesame Oil,Korean,bulk,Sesame Oil 1L not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Nori,Korean,small,Delicious Kitchen Sushi Nori 28g,2.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Nori,Korean,bulk,Nori 100g not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Silken Tofu,Korean,small,Sunrise Firm Tofu single,2.97,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Silken Tofu,Korean,bulk,Sunrise Extra Firm Tofu,3.44,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Frozen Mackerel,Korean,small,Frozen mackerel not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Frozen Mackerel,Korean,bulk,Frozen mackerel not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Eggs Large,Korean,small,Great Value Large 12 Eggs,4.21,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Eggs Large,Korean,bulk,GoldEgg Golden D Large 18 Eggs,9.46,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Whole Wheat Bread,European,small,Great Value Whole Wheat Bread 564g,2.48,each,TRUE,FALSE,2026-05-19,TRUE
Walmart Surrey Downtown,V3R 0A1,Whole Wheat Bread,European,bulk,Whole wheat bread 2-loaf not available,,each,FALSE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Whole Milk,European,small,Dairyland 3.25% Milk 1L,3.04,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Whole Milk,European,bulk,Dairyland 3.25% Homogenized Milk 4L,6.11,each,TRUE,FALSE,2026-05-19,FALSE
Walmart Surrey Downtown,V3R 0A1,Cheddar,European,small,Great Value Old Cheddar 400g,5.48,each,TRUE,FALSE,2026-05-19,FALSE
